from_chain,from_address,from_token,from_token_symbol,from_amount,Decimals,to_chain,to_address,swap_method
arbitrum,0x339689Ad855a12D05E6b11a537C743C0D208012A,0x0000000000000000000000000000000000000000,ETH,230603367786072000 ,18,bevm,0x339689Ad855a12D05E6b11a537C743C0D208012A,chainxbridge
optimism,0x642993D5FAB785574C3030CDF17e2fc1f55DD247,0x0000000000000000000000000000000000000000,ETH,400773131948177000 ,18,bevm,0x642993D5FAB785574C3030CDF17e2fc1f55DD247,chainxbridge
arbitrum,0x06fFf4DF60Acac89010a80B0ff354E95ec2cA75F,0x0000000000000000000000000000000000000000,ETH,70526573404871800 ,18,bevm,0x06fFf4DF60Acac89010a80B0ff354E95ec2cA75F,chainxbridge
arbitrum,0x626cc7b4079A6d515D27e19d91967Bca2d94b0C0,0x0000000000000000000000000000000000000000,ETH,1836573404871880 ,18,bevm,0x626cc7b4079A6d515D27e19d91967Bca2d94b0C0,chainxbridge
arbitrum,0x457b64A4517383037265442895297199ab382968,0x0000000000000000000000000000000000000000,ETH,230603052395820000 ,18,bevm,0x457b64A4517383037265442895297199ab382968,chainxbridge
arbitrum,0x28aF2A29d71A5210391767cE4F5c0d5032bD2865,0x0000000000000000000000000000000000000000,ETH,230603183020286000 ,18,bevm,0x28aF2A29d71A5210391767cE4F5c0d5032bD2865,chainxbridge
arbitrum,0x7aD5FC3D86e337d05a63aECD8AB6De8AF617f440,0x0000000000000000000000000000000000000000,ETH,230603168275867000 ,18,bevm,0x7aD5FC3D86e337d05a63aECD8AB6De8AF617f440,chainxbridge
arbitrum,0xE58dF8b7884A6d7a3c5ffa6FF99CAfEEFa8c0AA8,0x0000000000000000000000000000000000000000,ETH,230603168275867000 ,18,bevm,0xE58dF8b7884A6d7a3c5ffa6FF99CAfEEFa8c0AA8,chainxbridge
arbitrum,0xd37C2975B02D16663CBcE39335DE993fdD84eeE5,0x0000000000000000000000000000000000000000,ETH,227600220475844000 ,18,bevm,0xd37C2975B02D16663CBcE39335DE993fdD84eeE5,chainxbridge
arbitrum,0xCf4DE122F901Aa89a564896319e98D529938739d,0x0000000000000000000000000000000000000000,ETH,227600168229069000 ,18,bevm,0xCf4DE122F901Aa89a564896319e98D529938739d,chainxbridge
arbitrum,0x7aDD5c77785daEff89dD1D089C6Af5C07E5853f5,0x0000000000000000000000000000000000000000,ETH,234030592329278000 ,18,bevm,0x7aDD5c77785daEff89dD1D089C6Af5C07E5853f5,chainxbridge
arbitrum,0x91E89670118293fac9A683C2d834F3113a980375,0x0000000000000000000000000000000000000000,ETH,230603220508881000 ,18,bevm,0x91E89670118293fac9A683C2d834F3113a980375,chainxbridge
arbitrum,0x4571FeD14Ef8eCd3752e13F08B7DD561c7318c27,0x0000000000000000000000000000000000000000,ETH,17945476805625300 ,18,bevm,0x4571FeD14Ef8eCd3752e13F08B7DD561c7318c27,chainxbridge
arbitrum,0x733135f97f0368bcb9C55f66c1E54c39359aEC90,0x0000000000000000000000000000000000000000,ETH,230603185271593000 ,18,bevm,0x733135f97f0368bcb9C55f66c1E54c39359aEC90,chainxbridge
arbitrum,0xe11f565F2A2c7ce83A5431DB08c7CEE7B2Bb4BF7,0x0000000000000000000000000000000000000000,ETH,230603148993384000 ,18,bevm,0xe11f565F2A2c7ce83A5431DB08c7CEE7B2Bb4BF7,chainxbridge
arbitrum,0x6a3f7dF67e36E17C95eee497457986e5eFb253eF,0x0000000000000000000000000000000000000000,ETH,175548166741873000 ,18,bevm,0x6a3f7dF67e36E17C95eee497457986e5eFb253eF,chainxbridge
arbitrum,0x2CA742B3D5832188a7B9FAC58DeD09dC8c8a522a,0x0000000000000000000000000000000000000000,ETH,50525475833682800 ,18,bevm,0x2CA742B3D5832188a7B9FAC58DeD09dC8c8a522a,chainxbridge
arbitrum,0x27f6326463ACE1B89c2c154573e4D521eC16E957,0x0000000000000000000000000000000000000000,ETH,12525501379849900 ,18,bevm,0x27f6326463ACE1B89c2c154573e4D521eC16E957,chainxbridge
arbitrum,0x2f9FC8A5897f575BcF02680fbB4D1c1dAB861C08,0x0000000000000000000000000000000000000000,ETH,90525501379849900 ,18,bevm,0x2f9FC8A5897f575BcF02680fbB4D1c1dAB861C08,chainxbridge
arbitrum,0xa43A3a530d1340C85FEFD18D743Fded42F096431,0x0000000000000000000000000000000000000000,ETH,100525501379849000 ,18,bevm,0xa43A3a530d1340C85FEFD18D743Fded42F096431,chainxbridge
arbitrum,0xE816d3d7DaF90809f51ec1345480a2E19d3D1180,0x0000000000000000000000000000000000000000,ETH,13525437394451100 ,18,bevm,0xE816d3d7DaF90809f51ec1345480a2E19d3D1180,chainxbridge
arbitrum,0x459e3d7d8c487eb8c0106d5b9785786337f95335,0x0000000000000000000000000000000000000000,ETH,5025472866956840 ,18,bevm,0x459e3d7d8c487eb8c0106d5b9785786337f95335,chainxbridge
arbitrum,0xB485f82FaD56De2Cc2a07Ea714d6f9704FCA1DC8,0x0000000000000000000000000000000000000000,ETH,1825417759949660 ,18,bevm,0xB485f82FaD56De2Cc2a07Ea714d6f9704FCA1DC8,chainxbridge
arbitrum,0x4ff056A8006eA4f59e250909572e30b5548F68C6,0x0000000000000000000000000000000000000000,ETH,230603247330964000 ,18,bevm,0x4ff056A8006eA4f59e250909572e30b5548F68C6,chainxbridge
arbitrum,0xDE96d1942d574288f49cC19c431feBaCCc3DF711,0x0000000000000000000000000000000000000000,ETH,1875750811845860 ,18,bevm,0xDE96d1942d574288f49cC19c431feBaCCc3DF711,chainxbridge
arbitrum,0x7F333b2dBfe37f07794bB0E6D09E6d27eF0488Ae,0x0000000000000000000000000000000000000000,ETH,1835792431345110 ,18,bevm,0x7F333b2dBfe37f07794bB0E6D09E6d27eF0488Ae,chainxbridge
arbitrum,0x80794FC4FcF3fF72c2231Fd65b54897B5e60CFB8,0x0000000000000000000000000000000000000000,ETH,231715679277738000 ,18,bevm,0x80794FC4FcF3fF72c2231Fd65b54897B5e60CFB8,chainxbridge
arbitrum,0xcE11679560b003C93fd48D23C8863c8722418faE,0x0000000000000000000000000000000000000000,ETH,230603429527192000 ,18,bevm,0xcE11679560b003C93fd48D23C8863c8722418faE,chainxbridge
arbitrum,0xB332ed803704D5206D3150Ad76A1ae960b1de5ba,0x0000000000000000000000000000000000000000,ETH,230603463150367000 ,18,bevm,0xB332ed803704D5206D3150Ad76A1ae960b1de5ba,chainxbridge
arbitrum,0xA9c36e19fD8A0Ec232245701E94df068c47ab26b,0x0000000000000000000000000000000000000000,ETH,230603172995820000 ,18,bevm,0xA9c36e19fD8A0Ec232245701E94df068c47ab26b,chainxbridge
arbitrum,0x83925648D053c8d588C24ebe7396eDd7feBbAEE7,0x0000000000000000000000000000000000000000,ETH,237039603010560000 ,18,bevm,0x83925648D053c8d588C24ebe7396eDd7feBbAEE7,chainxbridge
arbitrum,0xcA23377d1b7761c0d7B6BCe24d4152060b68CF18,0x0000000000000000000000000000000000000000,ETH,230603309533965000 ,18,bevm,0xcA23377d1b7761c0d7B6BCe24d4152060b68CF18,chainxbridge
arbitrum,0x8187501E3f954Adc4C3CDde96aBa285b21c214A0,0x0000000000000000000000000000000000000000,ETH,227600309465877000 ,18,bevm,0x8187501E3f954Adc4C3CDde96aBa285b21c214A0,chainxbridge
arbitrum,0xa0Bc47732BA89b62cC1Af7d3529d1757f696ac96,0x0000000000000000000000000000000000000000,ETH,230603309533965000 ,18,bevm,0xa0Bc47732BA89b62cC1Af7d3529d1757f696ac96,chainxbridge
arbitrum,0x54225757e818Dbd8D8F179459704d9A41632d7B2,0x0000000000000000000000000000000000000000,ETH,230603309533965000 ,18,bevm,0x54225757e818Dbd8D8F179459704d9A41632d7B2,chainxbridge
arbitrum,0x95A56ce2cE060Fa6A691B68144D385E2a66c9641,0x0000000000000000000000000000000000000000,ETH,230603356912861000 ,18,bevm,0x95A56ce2cE060Fa6A691B68144D385E2a66c9641,chainxbridge
arbitrum,0x946BEfE661A66f570a79790250230fc607e2DB86,0x0000000000000000000000000000000000000000,ETH,230603360566192000 ,18,bevm,0x946BEfE661A66f570a79790250230fc607e2DB86,chainxbridge
arbitrum,0x3269d66BF88Ac57Bd1Ca0062Dbb162954BAa80B5,0x0000000000000000000000000000000000000000,ETH,1815746767755290 ,18,bevm,0x3269d66BF88Ac57Bd1Ca0062Dbb162954BAa80B5,chainxbridge
optimism,0xE4B95bC1E4b7FfD3375E3c55ce7C507ab2D82C4F,0x0000000000000000000000000000000000000000,ETH,936339373243320 ,18,bevm,0xE4B95bC1E4b7FfD3375E3c55ce7C507ab2D82C4F,chainxbridge
arbitrum,0x421201771E8CeC69f075440601755bCE68F4A56f,0x0000000000000000000000000000000000000000,ETH,230603778080902000 ,18,bevm,0x421201771E8CeC69f075440601755bCE68F4A56f,chainxbridge
arbitrum,0x7e8232b98BB3F1fEe684496FF18597A215BDc6c7,0x0000000000000000000000000000000000000000,ETH,230603672581785000 ,18,bevm,0x7e8232b98BB3F1fEe684496FF18597A215BDc6c7,chainxbridge
arbitrum,0xdA6ce9618F9e3b3D67A5efDaBFDD5135284950b8,0x0000000000000000000000000000000000000000,ETH,230603778080902000 ,18,bevm,0xdA6ce9618F9e3b3D67A5efDaBFDD5135284950b8,chainxbridge
arbitrum,0x512a5e3CB862dBEBA6E13098494b8068FE7005c3,0x0000000000000000000000000000000000000000,ETH,230603778080902000 ,18,bevm,0x512a5e3CB862dBEBA6E13098494b8068FE7005c3,chainxbridge
arbitrum,0x3211F566eb3903962ED70975800b2c0eA8ebc0ac,0x0000000000000000000000000000000000000000,ETH,228601672575351000 ,18,bevm,0x3211F566eb3903962ED70975800b2c0eA8ebc0ac,chainxbridge
arbitrum,0x207f5A5582dD0306d71533Ac3386daC79FfC6E30,0x0000000000000000000000000000000000000000,ETH,230603672581785000 ,18,bevm,0x207f5A5582dD0306d71533Ac3386daC79FfC6E30,chainxbridge
arbitrum,0xb90Fb33cB00785B8ECE3231B0c4C2B7f56128c9a,0x0000000000000000000000000000000000000000,ETH,230603672581785000 ,18,bevm,0xb90Fb33cB00785B8ECE3231B0c4C2B7f56128c9a,chainxbridge
arbitrum,0xa284f5651679865B42f700de558cb89f19F08a2A,0x0000000000000000000000000000000000000000,ETH,230603672581785000 ,18,bevm,0xa284f5651679865B42f700de558cb89f19F08a2A,chainxbridge
arbitrum,0xE1042d78CC0E97b54e88C233Ef6CCE089F420854,0x0000000000000000000000000000000000000000,ETH,228601759266903000 ,18,bevm,0xE1042d78CC0E97b54e88C233Ef6CCE089F420854,chainxbridge
arbitrum,0x2BB9CdCB1Ea91335F678c05038B179095e593aa5,0x0000000000000000000000000000000000000000,ETH,230603612455816000 ,18,bevm,0x2BB9CdCB1Ea91335F678c05038B179095e593aa5,chainxbridge
arbitrum,0xF6e4885613Ba759841CB8ae8dDB2b08Bc3197ee7,0x0000000000000000000000000000000000000000,ETH,228601612439282000 ,18,bevm,0xF6e4885613Ba759841CB8ae8dDB2b08Bc3197ee7,chainxbridge
arbitrum,0x141bF3860b9af08308915CB2fa98B034516091aE,0x0000000000000000000000000000000000000000,ETH,230603612455816000 ,18,bevm,0x141bF3860b9af08308915CB2fa98B034516091aE,chainxbridge
arbitrum,0xEa95c2b63fb77DE42E800af40088223E252CD05b,0x0000000000000000000000000000000000000000,ETH,230603612455816000 ,18,bevm,0xEa95c2b63fb77DE42E800af40088223E252CD05b,chainxbridge
arbitrum,0x85c8f59B471062B4BBC44B62bC5E1fB2A800e9C6,0x0000000000000000000000000000000000000000,ETH,230603612455816000 ,18,bevm,0x85c8f59B471062B4BBC44B62bC5E1fB2A800e9C6,chainxbridge
arbitrum,0x1c6dE8733cB0bE203Da2E2f2Bfb35724d419b705,0x0000000000000000000000000000000000000000,ETH,228601612439282000 ,18,bevm,0x1c6dE8733cB0bE203Da2E2f2Bfb35724d419b705,chainxbridge
arbitrum,0x4767db6A1eDDCD49eB625EE7982ee765E7BDCca0,0x0000000000000000000000000000000000000000,ETH,230603266822317000 ,18,bevm,0x4767db6A1eDDCD49eB625EE7982ee765E7BDCca0,chainxbridge
arbitrum,0xc14e4dc005EEc531938454d22950f54E68683611,0x0000000000000000000000000000000000000000,ETH,230603266822317000 ,18,bevm,0xc14e4dc005EEc531938454d22950f54E68683611,chainxbridge
arbitrum,0xDA8376942d84B2b6eB4B76fD45EC8Ad280276B96,0x0000000000000000000000000000000000000000,ETH,230603130412987000 ,18,bevm,0xDA8376942d84B2b6eB4B76fD45EC8Ad280276B96,chainxbridge
arbitrum,0xf395B22C4EeD442ffaD8454aEDbC84d4384F2986,0x0000000000000000000000000000000000000000,ETH,228601177639499000 ,18,bevm,0xf395B22C4EeD442ffaD8454aEDbC84d4384F2986,chainxbridge
arbitrum,0x8198AD48e4423756E2b2a02c285043C6FD47032C,0x0000000000000000000000000000000000000000,ETH,230603130412987000 ,18,bevm,0x8198AD48e4423756E2b2a02c285043C6FD47032C,chainxbridge
arbitrum,0x4c45dDB4ed9cc02d193f9b98DE90A056c045994b,0x0000000000000000000000000000000000000000,ETH,9525451839558360 ,18,bevm,0x4c45dDB4ed9cc02d193f9b98DE90A056c045994b,chainxbridge
arbitrum,0xE966D352dBFCFa2b3FdE13d332B427B5c862C855,0x0000000000000000000000000000000000000000,ETH,230603147908264000 ,18,bevm,0xE966D352dBFCFa2b3FdE13d332B427B5c862C855,chainxbridge
arbitrum,0xe432Da6E92f024C68EBD300b7191a8E2859E9039,0x0000000000000000000000000000000000000000,ETH,2525451839558360 ,18,bevm,0xe432Da6E92f024C68EBD300b7191a8E2859E9039,chainxbridge
arbitrum,0x1892D0510b328389fa6B21713Cb9DE137B19a964,0x0000000000000000000000000000000000000000,ETH,230602929609892000 ,18,bevm,0x1892D0510b328389fa6B21713Cb9DE137B19a964,chainxbridge
arbitrum,0x3A86e4074ee06819675a23C70701aD49B4e544dc,0x0000000000000000000000000000000000000000,ETH,230602885712469000 ,18,bevm,0x3A86e4074ee06819675a23C70701aD49B4e544dc,chainxbridge
arbitrum,0x2D91F257d7a62811B4b532D4D7F304dfAf8d47F2,0x0000000000000000000000000000000000000000,ETH,230602929609892000 ,18,bevm,0x2D91F257d7a62811B4b532D4D7F304dfAf8d47F2,chainxbridge
optimism,0x710bC6c9AA0A11697C95A7f5CE2BC13f52dE3c03,0x0000000000000000000000000000000000000000,ETH,4525139239467720 ,18,bevm,0x710bC6c9AA0A11697C95A7f5CE2BC13f52dE3c03,chainxbridge
arbitrum,0x7f77714B9F7402313C03488BADDb85C84c0Cc8C2,0x0000000000000000000000000000000000000000,ETH,230602998314259000 ,18,bevm,0x7f77714B9F7402313C03488BADDb85C84c0Cc8C2,chainxbridge
arbitrum,0xd6fCcb2f3a53fb9078CA4f6549ed2899CEA86281,0x0000000000000000000000000000000000000000,ETH,230602998314259000 ,18,bevm,0xd6fCcb2f3a53fb9078CA4f6549ed2899CEA86281,chainxbridge
arbitrum,0x7e27B2D28D03d0186C3D488bD5F6D0a42B994B7A,0x0000000000000000000000000000000000000000,ETH,230603097505404000 ,18,bevm,0x7e27B2D28D03d0186C3D488bD5F6D0a42B994B7A,chainxbridge
arbitrum,0xE5831bC59b8c50EA15A06c975c024a85eD06959D,0x0000000000000000000000000000000000000000,ETH,230602871775612000 ,18,bevm,0xE5831bC59b8c50EA15A06c975c024a85eD06959D,chainxbridge
arbitrum,0xd14FC7FdA93Aa0AB17EA8FE0F49fa8E604335189,0x0000000000000000000000000000000000000000,ETH,230602871775612000 ,18,bevm,0xd14FC7FdA93Aa0AB17EA8FE0F49fa8E604335189,chainxbridge
arbitrum,0x07CFa7a637D6b4341e15422496dDd5c59902915c,0x0000000000000000000000000000000000000000,ETH,230602920625675000 ,18,bevm,0x07CFa7a637D6b4341e15422496dDd5c59902915c,chainxbridge
arbitrum,0x53965528a647Dac0eB89AA9ef8B29044A03D6768,0x0000000000000000000000000000000000000000,ETH,230602920625675000 ,18,bevm,0x53965528a647Dac0eB89AA9ef8B29044A03D6768,chainxbridge
arbitrum,0x72E58c07db0dc87439DfaccCDC4b011e5d68F450,0x0000000000000000000000000000000000000000,ETH,230602920625675000 ,18,bevm,0x72E58c07db0dc87439DfaccCDC4b011e5d68F450,chainxbridge
arbitrum,0x58A0Efd55FcFC37f19F210969AC6cAE0b145260C,0x0000000000000000000000000000000000000000,ETH,14525188276168300 ,18,bevm,0x58A0Efd55FcFC37f19F210969AC6cAE0b145260C,chainxbridge
arbitrum,0xA0548cdD53319Eb5724945207eFdDA28Fe34f5Fe,0x0000000000000000000000000000000000000000,ETH,230602984467831000 ,18,bevm,0xA0548cdD53319Eb5724945207eFdDA28Fe34f5Fe,chainxbridge
arbitrum,0x1096A9A561073418150a583f39F061a979f65641,0x0000000000000000000000000000000000000000,ETH,230602920942219000 ,18,bevm,0x1096A9A561073418150a583f39F061a979f65641,chainxbridge
arbitrum,0x651a454c38bD3B6260F11a5B5c841d4cE8F04360,0x0000000000000000000000000000000000000000,ETH,230602920942219000 ,18,bevm,0x651a454c38bD3B6260F11a5B5c841d4cE8F04360,chainxbridge
arbitrum,0xbF2cCfd21f5E19170607FB59F703f425Fc207B67,0x0000000000000000000000000000000000000000,ETH,230602920942219000 ,18,bevm,0xbF2cCfd21f5E19170607FB59F703f425Fc207B67,chainxbridge
arbitrum,0x84091246D7242fa822578474995A333DcC3b77aA,0x0000000000000000000000000000000000000000,ETH,230602920942219000 ,18,bevm,0x84091246D7242fa822578474995A333DcC3b77aA,chainxbridge
arbitrum,0x0Aa44d7CB128A20Fc68110D519c88844C9D50388,0x0000000000000000000000000000000000000000,ETH,230603057308057000 ,18,bevm,0x0Aa44d7CB128A20Fc68110D519c88844C9D50388,chainxbridge
arbitrum,0xd289adFCBF45fE14586223220649181d9b899ad5,0x0000000000000000000000000000000000000000,ETH,230603057308057000 ,18,bevm,0xd289adFCBF45fE14586223220649181d9b899ad5,chainxbridge
arbitrum,0xAc0Fc335557b6f310f8c652aA123c2E2899e0290,0x0000000000000000000000000000000000000000,ETH,230603103147211000 ,18,bevm,0xAc0Fc335557b6f310f8c652aA123c2E2899e0290,chainxbridge
arbitrum,0xB1D52a1AE409B0DE07367fcd447fEf4575e9E6BB,0x0000000000000000000000000000000000000000,ETH,230603103147211000 ,18,bevm,0xB1D52a1AE409B0DE07367fcd447fEf4575e9E6BB,chainxbridge
arbitrum,0xb1FbDd223844564F6a953041296066890a0D6F93,0x0000000000000000000000000000000000000000,ETH,230603103147211000 ,18,bevm,0xb1FbDd223844564F6a953041296066890a0D6F93,chainxbridge
arbitrum,0xcE6DA989699a78cfE78d83F664c0B02f2Df54be7,0x0000000000000000000000000000000000000000,ETH,230603437246054000 ,18,bevm,0xcE6DA989699a78cfE78d83F664c0B02f2Df54be7,chainxbridge
arbitrum,0xCF64106084dcbB01C9B4aE071E085BDa356A2873,0x0000000000000000000000000000000000000000,ETH,20525820797990400 ,18,bevm,0xCF64106084dcbB01C9B4aE071E085BDa356A2873,chainxbridge
arbitrum,0x9ce89e9EC26a1B941Cd2112DD9DEd01A60cFa982,0x0000000000000000000000000000000000000000,ETH,230603410183427000 ,18,bevm,0x9ce89e9EC26a1B941Cd2112DD9DEd01A60cFa982,chainxbridge
arbitrum,0xF063AEd772779D4bC399059326ECE3a4cDf8b755,0x0000000000000000000000000000000000000000,ETH,230603466116407000 ,18,bevm,0xF063AEd772779D4bC399059326ECE3a4cDf8b755,chainxbridge
arbitrum,0x5704CEC8f7414120C486B0BD30B965686c121bcC,0x0000000000000000000000000000000000000000,ETH,230603479305213000 ,18,bevm,0x5704CEC8f7414120C486B0BD30B965686c121bcC,chainxbridge
arbitrum,0xD866178e5ee4313Eb0460bfd47bD479dAdFdAEA7,0x0000000000000000000000000000000000000000,ETH,2025907645910320 ,18,bevm,0xD866178e5ee4313Eb0460bfd47bD479dAdFdAEA7,chainxbridge
arbitrum,0x2cBF94a3D18E413cc6140997fC6e21b07B6BaCAa,0x0000000000000000000000000000000000000000,ETH,300673492020843000 ,18,bevm,0x2cBF94a3D18E413cc6140997fC6e21b07B6BaCAa,chainxbridge
arbitrum,0x466843a429F99689F47d7F2d463d8D25Efc5b840,0x0000000000000000000000000000000000000000,ETH,250623476250810000 ,18,bevm,0x466843a429F99689F47d7F2d463d8D25Efc5b840,chainxbridge
arbitrum,0xdAf0F9c32773f5CfA4Fa80035d3865DF99430263,0x0000000000000000000000000000000000000000,ETH,9525887792877320 ,18,bevm,0xdAf0F9c32773f5CfA4Fa80035d3865DF99430263,chainxbridge
arbitrum,0x11C4f9063B4b51755ff1F51257Cb94A1238033c8,0x0000000000000000000000000000000000000000,ETH,75525816268533900 ,18,bevm,0x11C4f9063B4b51755ff1F51257Cb94A1238033c8,chainxbridge
arbitrum,0xac0c3F0212865e8b242E72F5a4663e13D609654E,0x0000000000000000000000000000000000000000,ETH,200573317374321000 ,18,bevm,0xac0c3F0212865e8b242E72F5a4663e13D609654E,chainxbridge
arbitrum,0xC56117ed794cAEB5B71AB1A88dbA4Fd28aa712ea,0x0000000000000000000000000000000000000000,ETH,100525849665411000 ,18,bevm,0xC56117ed794cAEB5B71AB1A88dbA4Fd28aa712ea,chainxbridge
arbitrum,0x73d153da54DC6b633cD5247fCF2d867509D1Db7b,0x0000000000000000000000000000000000000000,ETH,2025849665411320 ,18,bevm,0x73d153da54DC6b633cD5247fCF2d867509D1Db7b,chainxbridge
arbitrum,0xA70C72aCDB1a75247240094716C167C88CeE0174,0x0000000000000000000000000000000000000000,ETH,150525710161554000 ,18,bevm,0xA70C72aCDB1a75247240094716C167C88CeE0174,chainxbridge
optimism,0xa4Cfb10700C60132e8B29b4569B00f4b6597611C,0x0000000000000000000000000000000000000000,ETH,701073244467598000 ,18,bevm,0xa4Cfb10700C60132e8B29b4569B00f4b6597611C,chainxbridge
arbitrum,0xa900e6Ad774ce34155C121F1E47A25CA146a2Cf1,0x0000000000000000000000000000000000000000,ETH,500873242639821000 ,18,bevm,0xa900e6Ad774ce34155C121F1E47A25CA146a2Cf1,chainxbridge
arbitrum,0x85cE6235D8d62Ad97faF23E1A750D908610E3d5a,0x0000000000000000000000000000000000000000,ETH,70525580139918500 ,18,bevm,0x85cE6235D8d62Ad97faF23E1A750D908610E3d5a,chainxbridge
arbitrum,0x5DC8BB4DF3a7658934daB00ba4E3f715b9e639B0,0x0000000000000000000000000000000000000000,ETH,40525539240638500 ,18,bevm,0x5DC8BB4DF3a7658934daB00ba4E3f715b9e639B0,chainxbridge
arbitrum,0x17f2f425ad47a48522E730E9630E73f0a12AEc02,0x0000000000000000000000000000000000000000,ETH,50525681476223000 ,18,bevm,0x17f2f425ad47a48522E730E9630E73f0a12AEc02,chainxbridge
arbitrum,0x61AF7939cd1Dd558f5b214B9822354AA84c0D190,0x0000000000000000000000000000000000000000,ETH,49525539240638500 ,18,bevm,0x61AF7939cd1Dd558f5b214B9822354AA84c0D190,chainxbridge
arbitrum,0x9EbF8156D8B319f9fDdbEA5E06a8C32DEc554354,0x0000000000000000000000000000000000000000,ETH,50525539240638500 ,18,bevm,0x9EbF8156D8B319f9fDdbEA5E06a8C32DEc554354,chainxbridge
arbitrum,0xEaC58D89d9e764B055046Ab9cef280ed89D4898a,0x0000000000000000000000000000000000000000,ETH,18525541381847900 ,18,bevm,0xEaC58D89d9e764B055046Ab9cef280ed89D4898a,chainxbridge
arbitrum,0x0216b09A7549Ea2Dc0786403f8F1D17c6C09F572,0x0000000000000000000000000000000000000000,ETH,1525494826737310 ,18,bevm,0x0216b09A7549Ea2Dc0786403f8F1D17c6C09F572,chainxbridge
arbitrum,0x50f865F439A6d4dF270300a3930Bc1876285F8c6,0x0000000000000000000000000000000000000000,ETH,701073183525960000 ,18,bevm,0x50f865F439A6d4dF270300a3930Bc1876285F8c6,chainxbridge
arbitrum,0x496011408E6CffA7749B28C310368dC8FdF32276,0x0000000000000000000000000000000000000000,ETH,1525497466202960 ,18,bevm,0x496011408E6CffA7749B28C310368dC8FdF32276,chainxbridge
arbitrum,0x36445eD8b3fdE9b4fD221f1F2e4D7e1e7970AcBA,0x0000000000000000000000000000000000000000,ETH,52525197181344200 ,18,bevm,0x36445eD8b3fdE9b4fD221f1F2e4D7e1e7970AcBA,chainxbridge
arbitrum,0xB680Ed1b284ED81557102f687B8C175Af4976577,0x0000000000000000000000000000000000000000,ETH,80525363322034400 ,18,bevm,0xB680Ed1b284ED81557102f687B8C175Af4976577,chainxbridge
arbitrum,0xAAb95563210aa8a92f991dCffF0Ebd8a33dce7D9,0x0000000000000000000000000000000000000000,ETH,21625197181344200 ,18,bevm,0xAAb95563210aa8a92f991dCffF0Ebd8a33dce7D9,chainxbridge
arbitrum,0x7996FAeFC51B1A983e9DC1f63E640A4Bc221F68e,0x0000000000000000000000000000000000000000,ETH,160533085784956000 ,18,bevm,0x7996FAeFC51B1A983e9DC1f63E640A4Bc221F68e,chainxbridge
arbitrum,0x71D7aFEaA999EAFA5eEC02c9711D9e2ec5E37771,0x0000000000000000000000000000000000000000,ETH,59525197181344200 ,18,bevm,0x71D7aFEaA999EAFA5eEC02c9711D9e2ec5E37771,chainxbridge
arbitrum,0x2A1BBcdff7A047d82fc8829FAA0D13a8D2cf1dBE,0x0000000000000000000000000000000000000000,ETH,5525364150672220 ,18,bevm,0x2A1BBcdff7A047d82fc8829FAA0D13a8D2cf1dBE,chainxbridge
arbitrum,0x7De049560FdC2d4B231A62ea5B3A7991542BED13,0x0000000000000000000000000000000000000000,ETH,12625371184137100 ,18,bevm,0x7De049560FdC2d4B231A62ea5B3A7991542BED13,chainxbridge
arbitrum,0x0000007C60fAb7a70C2AE0ebe437F3726b05E7EB,0x0000000000000000000000000000000000000000,ETH,1725371184137160 ,18,bevm,0x0000007C60fAb7a70C2AE0ebe437F3726b05E7EB,chainxbridge
arbitrum,0x6B2c0628A19697D6ee16a37e5E9d26b004e98e86,0x0000000000000000000000000000000000000000,ETH,200573738570947000 ,18,bevm,0x6B2c0628A19697D6ee16a37e5E9d26b004e98e86,chainxbridge
arbitrum,0xf06849f58D718AC15cFB7B53fE00dc60293CB7B7,0x0000000000000000000000000000000000000000,ETH,12526314489120600 ,18,bevm,0xf06849f58D718AC15cFB7B53fE00dc60293CB7B7,chainxbridge
arbitrum,0xDD75045C5E3259479AF02046b2136aE5559cCB52,0x0000000000000000000000000000000000000000,ETH,140526316783649000 ,18,bevm,0xDD75045C5E3259479AF02046b2136aE5559cCB52,chainxbridge
arbitrum,0x69Ba26B7F3d171ca3c7EAa4e88349A099cf73c81,0x0000000000000000000000000000000000000000,ETH,15526327165241000 ,18,bevm,0x69Ba26B7F3d171ca3c7EAa4e88349A099cf73c81,chainxbridge
arbitrum,0xeF6B5DDE31eE74b686F1344C9b661157A5590956,0x0000000000000000000000000000000000000000,ETH,15526564087489300 ,18,bevm,0xeF6B5DDE31eE74b686F1344C9b661157A5590956,chainxbridge
arbitrum,0x8352bCF92b861F2d203A52A871f06F509FAa7130,0x0000000000000000000000000000000000000000,ETH,20527089784547100 ,18,bevm,0x8352bCF92b861F2d203A52A871f06F509FAa7130,chainxbridge
arbitrum,0xb44b47e6E3Bb7ef7f5c67BdBd570FDbbf99F47f8,0x0000000000000000000000000000000000000000,ETH,701074276653010000 ,18,bevm,0xb44b47e6E3Bb7ef7f5c67BdBd570FDbbf99F47f8,chainxbridge
arbitrum,0xf444F644BF69B9035cAf289085D826293975A688,0x0000000000000000000000000000000000000000,ETH,100528826931413000 ,18,bevm,0xf444F644BF69B9035cAf289085D826293975A688,chainxbridge
arbitrum,0x106395bd96E705a1F563D1C176E419406c883cB1,0x0000000000000000000000000000000000000000,ETH,230603221202048000 ,18,bevm,0x106395bd96E705a1F563D1C176E419406c883cB1,chainxbridge
